PRESIDENT 2000
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Alabama,20001107,N/A,AUTAUGA,County,"17,208","11,993","Bush, George W.",Challenger,"4,942","Gore, Albert Jr.",Challenger,Green,160,"Nader, Ralph",Challenger,113,"7,051",R,69.69,28.72,.93,.66,70.82,29.18,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,BALDWIN,County,"56,480","40,872","Bush, George W.",Challenger,"13,997","Gore, Albert Jr.",Challenger,Green,"1,033","Nader, Ralph",Challenger,578,"26,875",R,72.37,24.78,1.83,1.02,74.49,25.51,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,BARBOUR,County,"4,116","1,860","Bush, George W.",Challenger,"2,197","Gore, Albert Jr.",Challenger,Green,20,"Nader, Ralph",Challenger,39,337,D,45.19,53.38,.49,.95,45.85,54.15,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,BIBB,County,"7,101","4,273","Bush, George W.",Challenger,"2,710","Gore, Albert Jr.",Challenger,Green,52,"Nader, Ralph",Challenger,66,"1,563",R,60.17,38.16,.73,.93,61.19,38.81,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,BLOUNT,County,"17,973","12,667","Bush, George W.",Challenger,"4,977","Gore, Albert Jr.",Challenger,Green,154,"Nader, Ralph",Challenger,175,"7,690",R,70.48,27.69,.86,.97,71.79,28.21,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,BULLOCK,County,"4,904","1,433","Bush, George W.",Challenger,"3,395","Gore, Albert Jr.",Challenger,Green,24,"Nader, Ralph",Challenger,52,"1,962",D,29.22,69.23,.49,1.06,29.68,70.32,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,BUTLER,County,"7,803","4,127","Bush, George W.",Challenger,"3,606","Gore, Albert Jr.",Challenger,Green,36,"Nader, Ralph",Challenger,34,521,R,52.89,46.21,.46,.44,53.37,46.63,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CALHOUN,County,"38,909","22,306","Bush, George W.",Challenger,"15,781","Gore, Albert Jr.",Challenger,Green,481,"Nader, Ralph",Challenger,341,"6,525",R,57.33,40.56,1.24,.88,58.57,41.43,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CHAMBERS,County,"11,834","6,037","Bush, George W.",Challenger,"5,616","Gore, Albert Jr.",Challenger,Green,95,"Nader, Ralph",Challenger,86,421,R,51.01,47.46,.80,.73,51.81,48.19,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CHEROKEE,County,"7,823","4,154","Bush, George W.",Challenger,"3,497","Gore, Albert Jr.",Challenger,Green,77,"Nader, Ralph",Challenger,95,657,R,53.10,44.70,.98,1.21,54.29,45.71,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CHILTON,County,"15,092","10,066","Bush, George W.",Challenger,"4,806","Gore, Albert Jr.",Challenger,Green,92,"Nader, Ralph",Challenger,128,"5,260",R,66.70,31.84,.61,.85,67.68,32.32,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CHOCTAW,County,"7,374","3,600","Bush, George W.",Challenger,"3,707","Gore, Albert Jr.",Challenger,Green,33,"Nader, Ralph",Challenger,34,107,D,48.82,50.27,.45,.46,49.27,50.73,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CLARKE,County,"10,752","5,988","Bush, George W.",Challenger,"4,679","Gore, Albert Jr.",Challenger,Green,33,"Nader, Ralph",Challenger,52,"1,309",R,55.69,43.52,.31,.48,56.14,43.86,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CLAY,County,"5,883","3,719","Bush, George W.",Challenger,"2,045","Gore, Albert Jr.",Challenger,Green,52,"Nader, Ralph",Challenger,67,"1,674",R,63.22,34.76,.88,1.14,64.52,35.48,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CLEBURNE,County,"5,092","3,333","Bush, George W.",Challenger,"1,664","Gore, Albert Jr.",Challenger,Green,39,"Nader, Ralph",Challenger,56,"1,669",R,65.46,32.68,.77,1.10,66.70,33.30,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,COFFEE,County,"15,434","9,938","Bush, George W.",Challenger,"5,220","Gore, Albert Jr.",Challenger,Green,155,"Nader, Ralph",Challenger,121,"4,718",R,64.39,33.82,1.00,.78,65.56,34.44,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,COLBERT,County,"21,532","10,518","Bush, George W.",Challenger,"10,543","Gore, Albert Jr.",Challenger,Green,208,"Nader, Ralph",Challenger,263,25,D,48.85,48.96,.97,1.22,49.94,50.06,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,CONECUH,County,"5,551","2,699","Bush, George W.",Challenger,"2,783","Gore, Albert Jr.",Challenger,Green,35,"Nader, Ralph",Challenger,34,84,D,48.62,50.14,.63,.61,49.23,50.77,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Alabama,20001107,N/A,COOSA,County,"4,567","2,382","Bush, George W.",Challenger,"2,104","Gore, Albert Jr.",Challenger,Green,34,"Nader, Ralph",Challenger,47,278,R,52.16,46.07,.74,1.03,53.10,46.90,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
