PRESIDENT 2000
,
Office,State,RaceDate,CensusPop,Area,AreaType,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Maryland,20001107,N/A,ALLEGANY,County,"26,371","14,656","Bush, George W.",Challenger,"10,894","Gore, Albert Jr.",Challenger,Green,610,"Nader, Ralph",Challenger,211,"3,762",R,55.58,41.31,2.31,.80,57.36,42.64,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,ANNE ARUNDEL,County,"200,657","104,209","Bush, George W.",Challenger,"89,624","Gore, Albert Jr.",Challenger,Green,"5,493","Nader, Ralph",Challenger,"1,331","14,585",R,51.93,44.67,2.74,.66,53.76,46.24,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,BALTIMORE CITY,County,"192,404","27,150","Bush, George W.",Challenger,"158,765","Gore, Albert Jr.",Challenger,Green,"5,512","Nader, Ralph",Challenger,977,"131,615",D,14.11,82.52,2.86,.51,14.60,85.40,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,BALTIMORE COUNTY,County,"304,084","133,033","Bush, George W.",Challenger,"160,635","Gore, Albert Jr.",Challenger,Green,"8,544","Nader, Ralph",Challenger,"1,872","27,602",D,43.75,52.83,2.81,.62,45.30,54.70,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,CALVERT,County,"29,806","16,004","Bush, George W.",Challenger,"12,986","Gore, Albert Jr.",Challenger,Green,660,"Nader, Ralph",Challenger,156,"3,018",R,53.69,43.57,2.21,.52,55.21,44.79,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,CAROLINE,County,"8,952","5,300","Bush, George W.",Challenger,"3,396","Gore, Albert Jr.",Challenger,Green,198,"Nader, Ralph",Challenger,58,"1,904",R,59.20,37.94,2.21,.65,60.95,39.05,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,CARROLL,County,"64,027","41,742","Bush, George W.",Challenger,"20,146","Gore, Albert Jr.",Challenger,Green,"1,681","Nader, Ralph",Challenger,458,"21,596",R,65.19,31.46,2.63,.72,67.45,32.55,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,CECIL,County,"28,876","15,494","Bush, George W.",Challenger,"12,327","Gore, Albert Jr.",Challenger,Green,794,"Nader, Ralph",Challenger,261,"3,167",R,53.66,42.69,2.75,.90,55.69,44.31,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,CHARLES,County,"44,592","21,768","Bush, George W.",Challenger,"21,873","Gore, Albert Jr.",Challenger,Green,755,"Nader, Ralph",Challenger,196,105,D,48.82,49.05,1.69,.44,49.88,50.12,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
President,Maryland,20001107,N/A,DORCHESTER,County,"11,392","5,847","Bush, George W.",Challenger,"5,232","Gore, Albert Jr.",Challenger,Green,222,"Nader, Ralph",Challenger,91,615,R,51.33,45.93,1.95,.80,52.78,47.22,"Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",
